frame,time(sec),landmark_id,x,y,z,visibility
1,0.033,6,0.609941303730011,0.34767553210258484,0.037387315183877945,0.9999046921730042
1,0.033,7,0.6003056168556213,0.3532765209674835,0.3289206922054291,0.9997926354408264
1,0.033,8,0.5776665210723877,0.35446983575820923,-0.016316579654812813,0.9999576210975647
1,0.033,9,0.6327469348907471,0.3700576722621918,0.15928545594215393,0.9997813105583191
1,0.033,10,0.6247978806495667,0.3704075813293457,0.058655284345149994,0.9998003244400024
1,0.033,11,0.596153974533081,0.4247923791408539,0.4853213429450989,0.9986291527748108
1,0.033,12,0.5027444362640381,0.41626715660095215,-0.23092882335186005,0.9999133348464966
1,0.033,13,0.608235239982605,0.46487459540367126,0.2759834825992584,0.07630771398544312
1,0.033,14,0.5975419878959656,0.46730050444602966,-0.23707208037376404,0.9968116283416748
1,0.033,15,0.6036860346794128,0.4207192361354828,-0.1384255588054657,0.09666868299245834
1,0.033,16,0.6461638808250427,0.4095121920108795,0.2522169053554535,0.9847269654273987
1,0.033,17,0.6155932545661926,0.411896288394928,-0.21408513188362122,0.10740292072296143
1,0.033,18,0.6697732210159302,0.3989042043685913,0.26637277007102966,0.966140627861023
1,0.033,19,0.5996857285499573,0.4120117127895355,-0.19368764758110046,0.11417557299137115
1,0.033,20,0.6567918658256531,0.39590004086494446,0.22897553443908691,0.9633119702339172
1,0.033,21,0.5885282754898071,0.41537171602249146,-0.1539411097764969,0.1293589472770691
1,0.033,22,0.6441160440444946,0.4001867175102234,0.25421249866485596,0.9493445754051208
1,0.033,23,0.552708625793457,0.6135838627815247,0.20499715209007263,0.9996538758277893
1,0.033,24,0.46022626757621765,0.6043729782104492,-0.20499248802661896,0.9996955990791321
1,0.033,25,0.5763266086578369,0.7625135183334351,0.09883122891187668,0.9285914301872253
1,0.033,26,0.40300440788269043,0.7551546692848206,-0.23198087513446808,0.9957548975944519
1,0.033,27,0.609497606754303,0.911124050617218,0.14768123626708984,0.9736179113388062
1,0.033,28,0.3541507124900818,0.9044749140739441,-0.16874630749225616,0.996154248714447
1,0.033,29,0.5794744491577148,0.9383336901664734,0.1392855942249298,0.9499534368515015
1,0.033,30,0.33512547612190247,0.9270089864730835,-0.17408394813537598,0.9454691410064697
1,0.033,31,0.7183952331542969,0.9485200643539429,-0.04069976881146431,0.975318193435669
1,0.033,32,0.4139622449874878,0.9615627527236938,-0.42084455490112305,0.9915982484817505
2,0.067,0,0.6387543082237244,0.35832247138023376,0.052143506705760956,0.9998926520347595
2,0.067,1,0.626301646232605,0.3483971059322357,0.09181010723114014,0.9999052882194519
2,0.067,2,0.625625491142273,0.34831440448760986,0.0917590782046318,0.999895453453064
2,0.067,3,0.6247590184211731,0.3482043147087097,0.09173056483268738,0.9998929500579834
2,0.067,4,0.619929313659668,0.3483433425426483,0.01610388047993183,0.9998852014541626
2,0.067,5,0.615026593208313,0.3482978940010071,0.015969017520546913,0.9999028444290161
2,0.067,6,0.6099388003349304,0.34835687279701233,0.015900898724794388,0.9999078512191772
2,0.067,7,0.6005492806434631,0.3535853326320648,0.30243128538131714,0.9997984170913696
2,0.067,8,0.5775261521339417,0.35470402240753174,-0.03453635424375534,0.9999591708183289
2,0.067,9,0.6327927708625793,0.3708149790763855,0.13621562719345093,0.9997864961624146
2,0.067,10,0.6246553063392639,0.3713435232639313,0.037732794880867004,0.9998070001602173
2,0.067,11,0.5961557030677795,0.4252515733242035,0.46791064739227295,0.9986004829406738
2,0.067,12,0.5027401447296143,0.4168616235256195,-0.23793646693229675,0.9999098181724548
2,0.067,13,0.6096809506416321,0.4696524739265442,0.29075291752815247,0.0796508714556694
2,0.067,14,0.5970537662506104,0.4664348065853119,-0.24076896905899048,0.9966591596603394
2,0.067,15,0.606866180896759,0.4421384930610657,-0.11740327626466751,0.1010955423116684
2,0.067,16,0.6455904841423035,0.4095127582550049,0.2430010288953781,0.9841077327728271
2,0.067,17,0.6180098652839661,0.43951067328453064,-0.19348002970218658,0.11164725571870804
2,0.067,18,0.6677199602127075,0.3984975814819336,0.25531792640686035,0.9649931788444519
2,0.067,19,0.60431969165802,0.43728360533714294,-0.1825358271598816,0.11849486827850342
2,0.067,20,0.6532086133956909,0.39536944031715393,0.2233288437128067,0.9621756672859192
2,0.067,21,0.5940131545066833,0.43819522857666016,-0.1365262120962143,0.1341637223958969
2,0.067,22,0.6414121389389038,0.39980772137641907,0.240352064371109,0.9482002854347229
2,0.067,23,0.5526677370071411,0.6135819554328918,0.20351043343544006,0.9996266961097717
2,0.067,24,0.46020859479904175,0.6052616834640503,-0.2035013884305954,0.9996718168258667
2,0.067,25,0.5763528347015381,0.762983500957489,0.10702621936798096,0.9298552870750427
2,0.067,26,0.4030371904373169,0.7573856711387634,-0.22902047634124756,0.9957744479179382
2,0.067,27,0.6095280051231384,0.9113297462463379,0.1526380479335785,0.9733872413635254
2,0.067,28,0.3548688590526581,0.90801602602005,-0.16837118566036224,0.9960688948631287
2,0.067,29,0.5795843601226807,0.9385659098625183,0.14366580545902252,0.949449360370636
2,0.067,30,0.3372260332107544,0.930332362651825,-0.17364923655986786,0.9444642066955566
2,0.067,31,0.7183554172515869,0.9484909176826477,-0.035276710987091064,0.9751702547073364
2,0.067,32,0.41414281725883484,0.9624935984611511,-0.41689804196357727,0.991484522819519
3,0.1,0,0.6396098136901855,0.3592924177646637,0.05263315886259079,0.9998765587806702
3,0.1,1,0.6268459558486938,0.34923669695854187,0.09374811500310898,0.9998872876167297
3,0.1,2,0.6262236833572388,0.3490966260433197,0.09361331909894943,0.9998750686645508
3,0.1,3,0.6254584193229675,0.34892481565475464,0.0935431495308876,0.9998770952224731
3,0.1,4,0.6202229261398315,0.34928929805755615,0.019867803901433945,0.9998581409454346
3,0.1,5,0.6152355074882507,0.34926778078079224,0.01969156600534916,0.999877393245697
3,0.1,6,0.6100595593452454,0.3493647277355194,0.019628847017884254,0.9998874068260193
3,0.1,7,0.6014177203178406,0.3541320860385895,0.2953299880027771,0.9997704029083252
3,0.1,8,0.5775896906852722,0.355552613735199,-0.03237928822636604,0.9999449849128723
3,0.1,9,0.6334349513053894,0.3716731667518616,0.13310839235782623,0.9997392892837524
3,0.1,10,0.6247059106826782,0.3726382255554199,0.03810980170965195,0.9997500777244568
3,0.1,11,0.5954526662826538,0.4264083504676819,0.4717187285423279,0.9985863566398621
3,0.1,12,0.5070269703865051,0.41779524087905884,-0.23763710260391235,0.9999030232429504
3,0.1,13,0.5690354704856873,0.49881798028945923,0.5372381210327148,0.0772922933101654
3,0.1,14,0.6002845168113708,0.4665127694606781,-0.23858307301998138,0.9966239929199219
3,0.1,15,0.5511846542358398,0.5778559446334839,0.3684975802898407,0.09450777620077133
3,0.1,16,0.6548001170158386,0.4095507562160492,0.14262935519218445,0.9836913347244263
3,0.1,17,0.5475360751152039,0.5881839990615845,0.32922741770744324,0.10436732321977615
3,0.1,18,0.6751990914344788,0.398565411567688,0.12440995872020721,0.9646613001823425
3,0.1,19,0.5431796908378601,0.5879992842674255,0.29110217094421387,0.11085156351327896
3,0.1,20,0.6603492498397827,0.39552170038223267,0.10505390912294388,0.9619771838188171
3,0.1,21,0.5394044518470764,0.5792611837387085,0.33751946687698364,0.1257448047399521
3,0.1,22,0.6491710543632507,0.40017953515052795,0.14351040124893188,0.9482311010360718
3,0.1,23,0.5519601702690125,0.6136624813079834,0.20350110530853271,0.9996005892753601
3,0.1,24,0.4601520597934723,0.6059657335281372,-0.20344625413417816,0.9996628761291504
3,0.1,25,0.5762625336647034,0.7631403803825378,0.10520073771476746,0.9300056099891663
3,0.1,26,0.4028974175453186,0.7579023838043213,-0.22982220351696014,0.9955222010612488
3,0.1,27,0.6095788478851318,0.9115573763847351,0.1790599226951599,0.9727913737297058
3,0.1,28,0.35572296380996704,0.910150408744812,-0.16302497684955597,0.9957183003425598
3,0.1,29,0.5796380043029785,0.9386550784111023,0.17168936133384705,0.9472790956497192
3,0.1,30,0.33958038687705994,0.9324204325675964,-0.16772334277629852,0.9408279657363892
3,0.1,31,0.718137800693512,0.9484351873397827,-0.023930687457323074,0.9749355316162109
3,0.1,32,0.4146099090576172,0.9627772569656372,-0.41826218366622925,0.9913071990013123
4,0.133,0,0.6449168920516968,0.36051326990127563,0.05578344315290451,0.9998753070831299
4,0.133,1,0.6311524510383606,0.35061007738113403,0.09617207944393158,0.9998875856399536
4,0.133,2,0.6303206086158752,0.3504412770271301,0.09604162722826004,0.9998760223388672
4,0.133,3,0.6294151544570923,0.3502601683139801,0.09599146246910095,0.9998777508735657
4,0.133,4,0.6246721148490906,0.3508879542350769,0.021575527265667915,0.9998570680618286
4,0.133,5,0.6194697022438049,0.3509814143180847,0.0213957317173481,0.999876081943512
4,0.133,6,0.6139442920684814,0.35123300552368164,0.02132498100399971,0.999886155128479
4,0.133,7,0.6057339310646057,0.3559366762638092,0.2951977550983429,0.9997730851173401
4,0.133,8,0.5823795795440674,0.3582015335559845,-0.0349043644964695,0.9999442100524902
4,0.133,9,0.6395440101623535,0.3728981912136078,0.13553109765052795,0.9997387528419495
4,0.133,10,0.6293115019798279,0.3742629289627075,0.03927589952945709,0.9997478723526001
4,0.133,11,0.5955274105072021,0.42735132575035095,0.47446754574775696,0.9986106753349304
4,0.133,12,0.5202969312667847,0.4194573760032654,-0.24914921820163727,0.9999002814292908
4,0.133,13,0.5716049075126648,0.5014117956161499,0.4484369158744812,0.07823384553194046
4,0.133,14,0.6105532050132751,0.4678993821144104,-0.24606060981750488,0.9966220855712891
4,0.133,15,0.5619736313819885,0.5342860817909241,0.15850470960140228,0.09569408744573593
4,0.133,16,0.6633895039558411,0.41052770614624023,0.1535375714302063,0.9842061400413513
4,0.133,17,0.5656934380531311,0.5428236722946167,0.10713589936494827,0.10535389930009842
4,0.133,18,0.6846993565559387,0.39922741055488586,0.14279276132583618,0.9658215045928955
4,0.133,19,0.5619253516197205,0.5398205518722534,0.08597822487354279,0.1119513139128685
4,0.133,20,0.6750807166099548,0.39655035734176636,0.11980349570512772,0.9632469415664673
4,0.133,21,0.5558926463127136,0.5351199507713318,0.13140307366847992,0.12711378931999207
4,0.133,22,0.6593109369277954,0.40127095580101013,0.1563406139612198,0.9499218463897705
4,0.133,23,0.5443384647369385,0.6149249076843262,0.20367015898227692,0.9995980858802795
4,0.133,24,0.45447519421577454,0.606709897518158,-0.2035997360944748,0.9996625185012817
4,0.133,25,0.5748503804206848,0.7633987665176392,0.10380619764328003,0.9303712248802185
4,0.133,26,0.40115267038345337,0.7588028311729431,-0.23401497304439545,0.9955015778541565
4,0.133,27,0.6095820665359497,0.9116066694259644,0.1726676970720291,0.9727455973625183
4,0.133,28,0.35718488693237305,0.9128562211990356,-0.16401778161525726,0.995711088180542
4,0.133,29,0.5798442959785461,0.9386946558952332,0.16471223533153534,0.9468996524810791
4,0.133,30,0.3413817584514618,0.9357925653457642,-0.16889023780822754,0.9408169388771057
4,0.133,31,0.7180302739143372,0.9482202529907227,-0.030876625329256058,0.9750479459762573
4,0.133,32,0.41786083579063416,0.9631633758544922,-0.42041367292404175,0.9914370179176331
5,0.167,0,0.6479480266571045,0.3654312193393707,0.07528264820575714,0.999870777130127
5,0.167,1,0.6334971785545349,0.35712942481040955,0.11096297204494476,0.9998875260353088
5,0.167,2,0.632914125919342,0.3570811450481415,0.11079519242048264,0.9998752474784851
5,0.167,3,0.6323506832122803,0.3570876717567444,0.11067558079957962,0.9998778700828552
5,0.167,4,0.6266359686851501,0.3583688735961914,0.04180985689163208,0.9998562335968018
5,0.167,5,0.6212342381477356,0.35931676626205444,0.04165118560194969,0.9998732805252075
5,0.167,6,0.6154789924621582,0.36043381690979004,0.04149354621767998,0.9998846054077148
5,0.167,7,0.6121451258659363,0.36400899291038513,0.2977277636528015,0.9997789859771729
5,0.167,8,0.5870422124862671,0.3695804178714752,-0.0060772644355893135,0.9999440312385559
5,0.167,9,0.6462382078170776,0.3772253394126892,0.15303672850131989,0.9997341632843018
5,0.167,10,0.634121835231781,0.3797161877155304,0.0634436160326004,0.9997417330741882
5,0.167,11,0.5983365774154663,0.43014073371887207,0.5105693340301514,0.9986423254013062
5,0.167,12,0.5414347052574158,0.4255081117153168,-0.23304758965969086,0.9998897910118103
5,0.167,13,0.6049802303314209,0.4914023280143738,0.5151171088218689,0.08327299356460571
5,0.167,14,0.6363080143928528,0.47056350111961365,-0.2561842203140259,0.9963333010673523
5,0.167,15,0.627356231212616,0.47012194991111755,0.36307403445243835,0.10636471211910248
5,0.167,16,0.6787704229354858,0.41548505425453186,0.14573070406913757,0.983847439289093
5,0.167,17,0.6392861008644104,0.46613940596580505,0.3396742343902588,0.11439236253499985
5,0.167,18,0.7023504376411438,0.4046669900417328,0.13688331842422485,0.9650406837463379
5,0.167,19,0.6351784467697144,0.4623395502567291,0.3331628143787384,0.1209830567240715
5,0.167,20,0.6936187148094177,0.4031357765197754,0.11553480476140976,0.9623899459838867
5,0.167,21,0.6266357898712158,0.4640219807624817,0.34656503796577454,0.13707129657268524
5,0.167,22,0.6763543486595154,0.40851259231567383,0.14864036440849304,0.9490216970443726
5,0.167,23,0.5360247492790222,0.6175910830497742,0.20457860827445984,0.9996024370193481
5,0.167,24,0.44655942916870117,0.6082465052604675,-0.20444141328334808,0.9996581077575684
5,0.167,25,0.5696147680282593,0.7639344930648804,0.10541582852602005,0.9284014701843262
5,0.167,26,0.3996908366680145,0.7622738480567932,-0.23795199394226074,0.9952021241188049
5,0.167,27,0.6069033145904541,0.9112113118171692,0.18721027672290802,0.9715615510940552
5,0.167,28,0.35723990201950073,0.914764404296875,-0.1527571976184845,0.9955251216888428
5,0.167,29,0.580194354057312,0.9375736117362976,0.18193168938159943,0.9458584189414978
5,0.167,30,0.34132668375968933,0.9362062215805054,-0.15521620213985443,0.9400729537010193
5,0.167,31,0.716936469078064,0.9478723406791687,-0.0063693942502141,0.9740477800369263
5,0.167,32,0.4181021451950073,0.9631378054618835,-0.41174453496932983,0.9911691546440125
6,0.2,0,0.656198263168335,0.3812747597694397,0.15564201772212982,0.9998810887336731
6,0.2,1,0.6413339972496033,0.3738590180873871,0.19997742772102356,0.9998976588249207
6,0.2,2,0.6409205794334412,0.37374138832092285,0.199798583984375,0.999886155128479
6,0.2,3,0.6407032608985901,0.37369316816329956,0.19962283968925476,0.9998888373374939
6,0.2,4,0.6346681118011475,0.37559133768081665,0.133596733212471,0.9998691082000732
6,0.2,5,0.629546582698822,0.37664973735809326,0.13347432017326355,0.9998841881752014
6,0.2,6,0.6241362690925598,0.37772876024246216,0.13336309790611267,0.9998948574066162
6,0.2,7,0.6214380264282227,0.38183408975601196,0.4044404625892639,0.9997998476028442
6,0.2,8,0.6003050208091736,0.3869081139564514,0.11290000379085541,0.9999488592147827
6,0.2,9,0.6580848693847656,0.39170244336128235,0.2394707351922989,0.9997543692588806
6,0.2,10,0.6471518874168396,0.39447543025016785,0.15374332666397095,0.9997586011886597
6,0.2,11,0.5989914536476135,0.4403463304042816,0.6217855215072632,0.9987544417381287
6,0.2,12,0.5618364214897156,0.4379017949104309,-0.11695309728384018,0.9998850226402283
6,0.2,13,0.6159476637840271,0.47430142760276794,0.7584924697875977,0.10301568359136581
6,0.2,14,0.669205367565155,0.47146111726760864,-0.20886924862861633,0.9957005381584167
6,0.2,15,0.65581214427948,0.4350501596927643,0.8177459836006165,0.13573285937309265
6,0.2,16,0.7048617601394653,0.4162721037864685,0.14668603241443634,0.9836203455924988
6,0.2,17,0.6679484248161316,0.42665809392929077,0.8311516046524048,0.137427419424057
6,0.2,18,0.7336299419403076,0.40627336502075195,0.14208461344242096,0.9645401835441589
6,0.2,19,0.6643247008323669,0.42188501358032227,0.8291212916374207,0.1433580368757248
6,0.2,20,0.7154279351234436,0.40367215871810913,0.12468784302473068,0.9617270827293396
6,0.2,21,0.6575440168380737,0.42617321014404297,0.8104770183563232,0.15864971280097961
6,0.2,22,0.7029684782028198,0.40987443923950195,0.15232503414154053,0.9484347701072693
6,0.2,23,0.5252222418785095,0.6184157729148865,0.20604664087295532,0.9996309280395508
6,0.2,24,0.4397236406803131,0.6082649827003479,-0.20586825907230377,0.9996753931045532
6,0.2,25,0.5624915361404419,0.7640559077262878,0.015815740451216698,0.9249585270881653
6,0.2,26,0.39194878935813904,0.7639774084091187,-0.2705806791782379,0.9941686987876892
6,0.2,27,0.6064028739929199,0.9114747047424316,0.01921711675822735,0.9692323207855225
6,0.2,28,0.3572113811969757,0.918328583240509,-0.2527545392513275,0.9949592351913452
6,0.2,29,0.5797906517982483,0.9388836622238159,0.006214010529220104,0.9416537284851074
6,0.2,30,0.34122321009635925,0.9385959506034851,-0.2612636089324951,0.9401873350143433
6,0.2,31,0.7191240191459656,0.9484571218490601,-0.17059627175331116,0.9725343585014343
6,0.2,32,0.41807353496551514,0.9631227254867554,-0.490433931350708,0.9906435012817383
7,0.233,0,0.6713539361953735,0.40063872933387756,-0.004032944794744253,0.9998880624771118
7,0.233,1,0.658355176448822,0.3907141089439392,0.046373505145311356,0.999904990196228
7,0.233,2,0.6592406034469604,0.3903628885746002,0.04615325853228569,0.9998939633369446
7,0.233,3,0.6604014039039612,0.3901008665561676,0.04590044170618057,0.999896228313446
7,0.233,4,0.6484127640724182,0.39263492822647095,-0.014566008001565933,0.9998784065246582
7,0.233,5,0.642396092414856,0.3937065005302429,-0.014676593244075775,0.9998915791511536
7,0.233,6,0.636201024055481,0.39476972818374634,-0.014670509845018387,0.9999014735221863
7,0.233,7,0.6410696506500244,0.39569512009620667,0.2903216779232025,0.9998167157173157
7,0.233,8,0.6129224300384521,0.4024283289909363,0.05081045255064964,0.9999508261680603
7,0.233,9,0.675256073474884,0.40948134660720825,0.09528973698616028,0.999755859375
7,0.233,10,0.6612332463264465,0.4126040041446686,0.01807694137096405,0.9997369050979614
7,0.233,11,0.603767454624176,0.4534836709499359,0.5784178972244263,0.9988223910331726
7,0.233,12,0.5793293118476868,0.45292001962661743,-0.1351584494113922,0.999871015548706
7,0.233,13,0.5761722326278687,0.506493091583252,0.7614856958389282,0.1042095422744751
7,0.233,14,0.6927605271339417,0.47718554735183716,-0.4134899079799652,0.9948545098304749
7,0.233,15,0.5572518706321716,0.5526800155639648,0.8673330545425415,0.12875746190547943
7,0.233,16,0.7341086268424988,0.42105045914649963,-0.36260613799095154,0.9832363128662109
7,0.233,17,0.5497487187385559,0.5715064406394958,0.8997451663017273,0.12939579784870148
7,0.233,18,0.7630060911178589,0.4119263291358948,-0.40853962302207947,0.9645506739616394
7,0.233,19,0.5471646189689636,0.5669126510620117,0.8664020895957947,0.13493886590003967
7,0.233,20,0.7486073970794678,0.4097220003604889,-0.3982143700122833,0.9618523120880127
7,0.233,21,0.5512848496437073,0.5609593987464905,0.8526284098625183,0.14948450028896332
7,0.233,22,0.728790819644928,0.4136229455471039,-0.3558306097984314,0.9486840963363647
7,0.233,23,0.504803478717804,0.6207430958747864,0.2076524943113327,0.9996116757392883
7,0.233,24,0.438387393951416,0.6084902882575989,-0.2075549215078354,0.9996700882911682
7,0.233,25,0.5392096042633057,0.7640447020530701,0.038378648459911346,0.9029366374015808
7,0.233,26,0.3817109763622284,0.7650364637374878,-0.26645562052726746,0.9901441335678101
7,0.233,27,0.6076037883758545,0.9114477038383484,0.04618563503026962,0.9520764946937561
7,0.233,28,0.3582577705383301,0.9185851216316223,-0.23473459482192993,0.9925110340118408
7,0.233,29,0.5808427929878235,0.9388158917427063,0.030645977705717087,0.9243600368499756
7,0.233,30,0.3436085879802704,0.9404829144477844,-0.24140630662441254,0.9359018206596375
7,0.233,31,0.7205172181129456,0.9484182596206665,-0.07956934720277786,0.9600390791893005
7,0.233,32,0.4174550473690033,0.9619641304016113,-0.47451260685920715,0.9877390265464783
8,0.267,0,0.6835164427757263,0.39931878447532654,0.279852032661438,0.9998968839645386
8,0.267,1,0.6696398854255676,0.38826698064804077,0.3374616503715515,0.9999133944511414
8,0.267,2,0.6695790886878967,0.3879985809326172,0.33723583817481995,0.9999033212661743
8,0.267,3,0.6697916388511658,0.38789790868759155,0.3370576798915863,0.9999056458473206
8,0.267,4,0.661145806312561,0.3893783390522003,0.2705424726009369,0.9998887181282043
8,0.267,5,0.6549391150474548,0.38989898562431335,0.27047038078308105,0.9999002814292908
8,0.267,6,0.6487181782722473,0.3905608057975769,0.2703912854194641,0.9999096393585205
8,0.267,7,0.6471090912818909,0.39324796199798584,0.5762457251548767,0.9998341798782349
8,0.267,8,0.6230176091194153,0.39719316363334656,0.2787207067012787,0.9999544024467468
8,0.267,9,0.6829497814178467,0.4101530909538269,0.37370097637176514,0.9997754693031311
8,0.267,10,0.6712247133255005,0.4116683006286621,0.2860751152038574,0.9997521042823792
8,0.267,11,0.6065093278884888,0.45915651321411133,0.7666871547698975,0.9989277124404907
8,0.267,12,0.5821347236633301,0.4462059438228607,0.021281879395246506,0.999877393245697
8,0.267,13,0.576896071434021,0.5377362966537476,0.8183977007865906,0.10740693658590317
8,0.267,14,0.6918964982032776,0.4819366931915283,-0.35722053050994873,0.9941925406455994
8,0.267,15,0.5607833862304688,0.6028329730033875,0.7030421495437622,0.13374820351600647
8,0.267,16,0.7402518391609192,0.42763954401016235,-0.4876706302165985,0.9834195971488953
8,0.267,17,0.5569214820861816,0.6266154646873474,0.6970202922821045,0.13329482078552246
8,0.267,18,0.7710620164871216,0.41985201835632324,-0.5680935978889465,0.9654266834259033
8,0.267,19,0.5532187819480896,0.621821939945221,0.6573039889335632,0.1384015679359436
8,0.267,20,0.7614578008651733,0.4168533682823181,-0.5404333472251892,0.9626973271369934
8,0.267,21,0.5539811253547668,0.6118200421333313,0.6789532899856567,0.15224719047546387
8,0.267,22,0.7406913638114929,0.4204520285129547,-0.4798523783683777,0.9493674635887146
8,0.267,23,0.506138265132904,0.6188573837280273,0.20764030516147614,0.9996405243873596
8,0.267,24,0.4353204071521759,0.6004675626754761,-0.20754188299179077,0.9996947646141052
8,0.267,25,0.5281404852867126,0.7611957788467407,0.009039327502250671,0.9003972411155701
8,0.267,26,0.38084983825683594,0.7598288059234619,-0.3523713946342468,0.9893490672111511
8,0.267,27,0.6056233048439026,0.9114550352096558,-0.012902852147817612,0.9484867453575134
8,0.267,28,0.3585013449192047,0.9192837476730347,-0.41837212443351746,0.9916921257972717
8,0.267,29,0.5795825123786926,0.9389007687568665,-0.030671635642647743,0.9183029532432556
8,0.267,30,0.343321293592453,0.9402015805244446,-0.43834713101387024,0.9347505569458008
8,0.267,31,0.7268247008323669,0.9507261514663696,-0.23310917615890503,0.9578452110290527
8,0.267,32,0.4174351096153259,0.9602718353271484,-0.7163013815879822,0.9865599870681763
9,0.3,0,0.689262330532074,0.3952403664588928,0.28885969519615173,0.9999033808708191
9,0.3,1,0.6777682304382324,0.38307633996009827,0.3498813509941101,0.9999203085899353
9,0.3,2,0.6777642369270325,0.3827365040779114,0.3496585786342621,0.999910831451416
9,0.3,3,0.6777459979057312,0.3825315833091736,0.3495081067085266,0.9999134540557861
9,0.3,4,0.6698052883148193,0.3844306766986847,0.2827461361885071,0.9998972415924072
9,0.3,5,0.6640986800193787,0.38509002327919006,0.28264132142066956,0.999907374382019
9,0.3,6,0.657975435256958,0.3856830298900604,0.2825159430503845,0.9999165534973145
9,0.3,7,0.6530882716178894,0.38789132237434387,0.5967935919761658,0.9998491406440735
9,0.3,8,0.6270053386688232,0.39243966341018677,0.2977878749370575,0.999957263469696
9,0.3,9,0.687954306602478,0.40681761503219604,0.38340556621551514,0.9997900128364563
9,0.3,10,0.6770718693733215,0.4085080027580261,0.2956436574459076,0.999760627746582
9,0.3,11,0.6231577396392822,0.4554165005683899,0.7793530225753784,0.9990108609199524
9,0.3,12,0.5764032006263733,0.4426158368587494,0.02691682241857052,0.9998836517333984
9,0.3,13,0.5770717859268188,0.5356218218803406,0.8038930296897888,0.10837507247924805
9,0.3,14,0.6807803511619568,0.4886862337589264,-0.3546445667743683,0.9937217235565186
9,0.3,15,0.5494235157966614,0.5955616235733032,0.6505234837532043,0.13462252914905548
9,0.3,16,0.7407130002975464,0.4292278289794922,-0.500137448310852,0.9839027523994446
9,0.3,17,0.5420408248901367,0.6176151037216187,0.633574903011322,0.13364969193935394
9,0.3,18,0.7687990665435791,0.4214141368865967,-0.5810166001319885,0.9667046666145325
